deployment_organization_code,deployment_code,analysis_organization_code,analysis_code,recording_codes,analysis_sound_source_codes,analysis_granularity_code,analysis_start_datetime,analysis_end_datetime,analysis_sample_rate_khz,analysis_min_frequency_khz,analysis_max_frequency_khz,analysis_processing_code,analysis_quality_code,analysis_protocol_reference,analysis_dataset_url,analysis_release_data,analysis_release_pacm,detector_codes,detector_version,detector_json,detector_output_filename,detector_output_uri,analysis_analysts,analysis_json,analysis_comments
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,MIWH_ANALYSIS,SoundTrap_Recordings,MIWH,INTERVAL,2018-08-28T21:00:00Z,2018-08-28T22:59:59Z,576,0,12,POST-PROCESSED,�FULLY_VALIDATED,Unpublished,NA,TRUE,TRUE,GPL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,PWDO_ANALYSIS,SoundTrap_Recordings,PWDO,INTERVAL,2018-09-17T11:00:00Z,2018-10-17T22:59:59Z,576,0,100,POST-PROCESSED,�FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,SPWH_ANALYSIS,SoundTrap_Recordings,SPWH,INTERVAL,2018-10-19T03:00:00Z,2018-10-19T05:59:59Z,576,0,48,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,UNDO_ANALYSIS,SoundTrap_Recordings,UNDO,INTERVAL,2018-08-22T04:00:00Z,2018-10-21T08:59:59Z,576,0,100,POST-PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210610_ADRIFT_005,SWFSC,FIWH_ANALYSIS,SoundTrap_Recordings,FIWH,INTERVAL,2021-06-11T13:00:00Z,2021-06-21T21:59:59Z,384,0,0.25,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210610_ADRIFT_005,SWFSC,GRWH_ANALYSIS,SoundTrap_Recordings,GRWH,INTERVAL,2021-06-11T09:00:00Z,2021-06-11T09:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., D’Spain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210610_ADRIFT_005,SWFSC,HUWH_ANALYSIS,SoundTrap_Recordings,HUWH,INTERVAL,2021-06-11T06:00:00Z,2021-06-13T20:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210610_ADRIFT_005,SWFSC,NBHF_ANALYSIS,SoundTrap_Recordings,NBHF,INTERVAL,2021-06-11T17:00:00Z,2021-06-18T18:59:59Z,384,0,384,POST-PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210610_ADRIFT_005,SWFSC,PWDO_ANALYSIS,SoundTrap_Recordings,PWDO,INTERVAL,2021-06-11T09:00:00Z,2021-06-21T23:59:59Z,384,0,100,POST-PROCESSED,�FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210610_ADRIFT_005,SWFSC,SPWH_ANALYSIS,SoundTrap_Recordings,SPWH,INTERVAL,2021-06-11T17:00:00Z,2021-06-12T11:59:59Z,384,0,48,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210610_ADRIFT_005,SWFSC,UNDO_ANALYSIS,SoundTrap_Recordings,UNDO,INTERVAL,2021-06-11T21:00:00Z,2021-06-11T21:59:59Z,384,0,100,POST-PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210610_ADRIFT_007,SWFSC,BLWH_ANALYSIS,SoundTrap_Recordings,BLWH,INTERVAL,2021-06-10T22:00:00Z,2021-06-12T17:59:59Z,384,0,0.25,POST-PROCESSED,FULLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210610_ADRIFT_007,SWFSC,GRAM_ANALYSIS,SoundTrap_Recordings,GRAM,INTERVAL,2021-06-13T06:00:00Z,2021-06-13T06:59:59Z,384,0,100,POST-PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210610_ADRIFT_007,SWFSC,GRWH_ANALYSIS,SoundTrap_Recordings,GRWH,INTERVAL,2021-06-12T00:00:00Z,2021-06-12T00:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., D’Spain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210610_ADRIFT_007,SWFSC,HUWH_ANALYSIS,SoundTrap_Recordings,HUWH,INTERVAL,2021-06-10T23:00:00Z,2021-06-17T09:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210610_ADRIFT_007,SWFSC,NBHF_ANALYSIS,SoundTrap_Recordings,NBHF,INTERVAL,2021-06-11T03:00:00Z,2021-06-23T16:59:59Z,384,0,384,POST-PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210610_ADRIFT_007,SWFSC,PWDO_ANALYSIS,SoundTrap_Recordings,PWDO,INTERVAL,2021-06-12T18:00:00Z,2021-06-23T14:59:59Z,384,0,100,POST-PROCESSED,�FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210610_ADRIFT_007,SWFSC,SPWH_ANALYSIS,SoundTrap_Recordings,SPWH,INTERVAL,2021-06-12T20:00:00Z,2021-06-13T02:59:59Z,384,0,48,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210725_ADRIFT_003,SWFSC,BLWH_ANALYSIS,SoundTrap_Recordings,BLWH,INTERVAL,2021-07-26T08:00:00Z,2021-08-03T13:59:59Z,384,0,0.25,POST-PROCESSED,FULLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210725_ADRIFT_003,SWFSC,FIWH_ANALYSIS,SoundTrap_Recordings,FIWH,INTERVAL,2021-07-27T11:00:00Z,2021-08-01T09:59:59Z,384,0,0.25,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210725_ADRIFT_003,SWFSC,GRAM_ANALYSIS,SoundTrap_Recordings,GRAM,INTERVAL,2021-07-26T04:00:00Z,2021-07-30T12:59:59Z,384,0,100,POST-PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210725_ADRIFT_003,SWFSC,GRWH_ANALYSIS,SoundTrap_Recordings,GRWH,INTERVAL,2021-07-25T20:00:00Z,2021-07-30T06:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., D’Spain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210725_ADRIFT_003,SWFSC,HUWH_ANALYSIS,SoundTrap_Recordings,HUWH,INTERVAL,2021-07-25T18:00:00Z,2021-07-30T04:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210725_ADRIFT_003,SWFSC,PWDO_ANALYSIS,SoundTrap_Recordings,PWDO,INTERVAL,2021-07-25T18:00:00Z,2021-08-02T00:59:59Z,384,0,100,POST-PROCESSED,�FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210725_ADRIFT_006,SWFSC,BLWH_ANALYSIS,SoundTrap_Recordings,BLWH,INTERVAL,2021-07-25T19:00:00Z,2021-07-28T21:59:59Z,384,0,0.25,POST-PROCESSED,FULLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210725_ADRIFT_006,SWFSC,GRAM_ANALYSIS,SoundTrap_Recordings,GRAM,INTERVAL,2021-07-27T13:00:00Z,2021-07-27T13:59:59Z,384,0,100,POST-PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210725_ADRIFT_006,SWFSC,GRWH_ANALYSIS,SoundTrap_Recordings,GRWH,INTERVAL,2021-07-26T00:00:00Z,2021-07-26T23:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., D’Spain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210725_ADRIFT_006,SWFSC,HUWH_ANALYSIS,SoundTrap_Recordings,HUWH,INTERVAL,2021-07-25T19:00:00Z,2021-07-27T08:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210725_ADRIFT_006,SWFSC,NBHF_ANALYSIS,SoundTrap_Recordings,NBHF,INTERVAL,2021-07-25T19:00:00Z,2021-07-28T21:59:59Z,384,0,384,POST-PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20210725_ADRIFT_006,SWFSC,PWDO_ANALYSIS,SoundTrap_Recordings,PWDO,INTERVAL,2021-07-26T08:00:00Z,2021-07-28T21:59:59Z,384,0,100,POST-PROCESSED,�FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220618_ADRIFT_015,SWFSC,BEAKED_ANALYSIS,SoundTrap_Recordings,"BBWH,BW43,BWC,GOBW,HUBW,STBWH,UNME",INTERVAL,2022-06-19T14:00:00Z,2022-06-19T14:59:59Z,384,0,288,POST-PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220618_ADRIFT_015,SWFSC,NBHF_ANALYSIS,SoundTrap_Recordings,NBHF,INTERVAL,2022-06-19T04:00:00Z,2022-06-20T14:59:59Z,384,0,384,POST-PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220618_ADRIFT_015,SWFSC,PWDO_ANALYSIS,SoundTrap_Recordings,PWDO,INTERVAL,2022-06-19T05:00:00Z,2022-06-20T11:59:59Z,384,0,100,POST-PROCESSED,�FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220726_ADRIFT_027,SWFSC,BEAKED_ANALYSIS,SoundTrap_Recordings,"BBWH,BW43,BWC,GOBW,HUBW,STBWH,UNME",INTERVAL,2022-07-27T04:00:00Z,2022-07-29T12:59:59Z,384,0,288,POST-PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220726_ADRIFT_027,SWFSC,BLWH_ANALYSIS,SoundTrap_Recordings,BLWH,INTERVAL,2022-07-26T18:00:00Z,2022-07-30T15:59:59Z,384,0,0.25,POST-PROCESSED,FULLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220726_ADRIFT_027,SWFSC,FIWH_ANALYSIS,SoundTrap_Recordings,FIWH,INTERVAL,2022-07-26T20:00:00Z,2022-07-30T18:59:59Z,384,0,0.25,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220726_ADRIFT_027,SWFSC,GRWH_ANALYSIS,SoundTrap_Recordings,GRWH,INTERVAL,2022-07-27T14:00:00Z,2022-07-28T03:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., D’Spain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220726_ADRIFT_027,SWFSC,HUWH_ANALYSIS,SoundTrap_Recordings,HUWH,INTERVAL,2022-07-26T19:00:00Z,2022-07-28T14:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220726_ADRIFT_027,SWFSC,NBHF_ANALYSIS,SoundTrap_Recordings,NBHF,INTERVAL,2022-07-26T19:00:00Z,2022-07-30T14:59:59Z,384,0,384,POST-PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220726_ADRIFT_027,SWFSC,PWDO_ANALYSIS,SoundTrap_Recordings,PWDO,INTERVAL,2022-07-27T00:00:00Z,2022-07-30T20:59:59Z,384,0,100,POST-PROCESSED,�FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220726_ADRIFT_028,SWFSC,BEAKED_ANALYSIS,SoundTrap_Recordings,"BBWH,BW43,BWC,GOBW,HUBW,STBWH,UNME",INTERVAL,2022-07-27T16:00:00Z,2022-07-30T18:59:59Z,384,0,288,POST-PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220726_ADRIFT_028,SWFSC,BLWH_ANALYSIS,SoundTrap_Recordings,BLWH,INTERVAL,2022-07-26T17:00:00Z,2022-07-30T17:59:59Z,384,0,0.25,POST-PROCESSED,FULLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220726_ADRIFT_028,SWFSC,FIWH_ANALYSIS,SoundTrap_Recordings,FIWH,INTERVAL,2022-07-27T18:00:00Z,2022-07-30T17:59:59Z,384,0,0.25,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220726_ADRIFT_028,SWFSC,GRWH_ANALYSIS,SoundTrap_Recordings,GRWH,INTERVAL,2022-07-27T12:00:00Z,2022-07-27T12:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., D’Spain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220726_ADRIFT_028,SWFSC,HUWH_ANALYSIS,SoundTrap_Recordings,HUWH,INTERVAL,2022-07-26T18:00:00Z,2022-07-30T16:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220726_ADRIFT_028,SWFSC,NBHF_ANALYSIS,SoundTrap_Recordings,NBHF,INTERVAL,2022-07-26T18:00:00Z,2022-07-30T14:59:59Z,384,0,384,POST-PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220726_ADRIFT_028,SWFSC,PWDO_ANALYSIS,SoundTrap_Recordings,PWDO,INTERVAL,2022-07-27T12:00:00Z,2022-07-30T10:59:59Z,384,0,100,POST-PROCESSED,�FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220726_ADRIFT_028,SWFSC,SPWH_ANALYSIS,SoundTrap_Recordings,SPWH,INTERVAL,2022-07-26T21:00:00Z,2022-07-27T01:59:59Z,384,0,48,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220927_ADRIFT_034,SWFSC,BLWH_ANALYSIS,SoundTrap_Recordings,BLWH,INTERVAL,2022-09-27T18:00:00Z,2022-10-01T13:59:59Z,384,0,0.25,POST-PROCESSED,FULLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220927_ADRIFT_034,SWFSC,FIWH_ANALYSIS,SoundTrap_Recordings,FIWH,INTERVAL,2022-09-27T18:00:00Z,2022-09-29T04:59:59Z,384,0,0.25,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220927_ADRIFT_034,SWFSC,HUWH_ANALYSIS,SoundTrap_Recordings,HUWH,INTERVAL,2022-09-27T18:00:00Z,2022-10-01T15:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220927_ADRIFT_034,SWFSC,NBHF_ANALYSIS,SoundTrap_Recordings,NBHF,INTERVAL,2022-09-27T21:00:00Z,2022-09-30T14:59:59Z,384,0,384,POST-PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20220927_ADRIFT_034,SWFSC,PWDO_ANALYSIS,SoundTrap_Recordings,PWDO,INTERVAL,2022-09-28T07:00:00Z,2022-10-01T09:59:59Z,384,0,100,POST-PROCESSED,�FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20230508_ADRIFT_067,SWFSC,GRAM_ANALYSIS,SoundTrap_Recordings,GRAM,INTERVAL,2023-05-08T07:00:00Z,2023-05-08T09:59:59Z,384,0,100,POST-PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20230508_ADRIFT_067,SWFSC,HUWH_ANALYSIS,SoundTrap_Recordings,HUWH,INTERVAL,2023-05-08T04:00:00Z,2023-05-11T20:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20230508_ADRIFT_067,SWFSC,SPWH_ANALYSIS,SoundTrap_Recordings,SPWH,INTERVAL,2023-05-09T03:00:00Z,2023-05-09T03:59:59Z,384,0,48,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_SFB_20230917_ADRIFT_092,SWFSC,BEAKED_ANALYSIS,SoundTrap_Recordings,"BBWH,BW43,BWC,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-09-19T09:00:00Z,2023-09-21T05:59:59Z,384,0,288,POST-PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
